,날짜,PM10(ug/m3),PM2.5(ug/m3),o3(ppm  ),no2(ppm  ),Unnamed: 5,co(ppm  ),아황산가스(SO2),Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,date,time,Date_Time
387,2022-01-14:23,43,22,0.002,0.065,0.065,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,23,2022-01-14
388,2022-01-14:22,42,22,0.002,0.061,0.061,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,22,2022-01-14
389,2022-01-14:21,47,22,0.002,0.057,0.057,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,21,2022-01-14
390,2022-01-14:20,52,18,0.002,0.054,0.054,0.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,20,2022-01-14
391,2022-01-14:19,55,15,0.002,0.054,0.054,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,19,2022-01-14
392,2022-01-14:18,36,12,0.005,0.05,0.050,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,18,2022-01-14
393,2022-01-14:17,23,11,0.015,0.035,0.035,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,17,2022-01-14
394,2022-01-14:16,22,14,0.023,0.024,0.024,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,16,2022-01-14
395,2022-01-14:15,24,16,0.023,0.024,0.024,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,15,2022-01-14
396,2022-01-14:14,25,16,0.022,0.025,0.025,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,14,2022-01-14
397,2022-01-14:13,24,17,0.02,0.025,0.025,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,13,2022-01-14
398,2022-01-14:12,31,17,0.019,0.024,0.024,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,12,2022-01-14
399,2022-01-14:11,30,17,0.018,0.024,0.024,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,11,2022-01-14
400,2022-01-14:10,27,15,0.01,0.033,0.033,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,10,2022-01-14
401,2022-01-14:09,28,11,0.004,0.04,0.040,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,09,2022-01-14
402,2022-01-14:08,27,10,0.002,0.041,0.041,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,08,2022-01-14
403,2022-01-14:07,26,10,0.004,0.036,0.036,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,07,2022-01-14
404,2022-01-14:06,26,10,0.011,0.026,0.026,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,06,2022-01-14
405,2022-01-14:05,25,10,0.014,0.024,0.024,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,05,2022-01-14
406,2022-01-14:04,23,11,0.017,0.02,0.020,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,04,2022-01-14
407,2022-01-14:03,28,10,0.02,0.017,0.017,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,03,2022-01-14
408,2022-01-14:02,22,10,0.015,0.024,0.024,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,02,2022-01-14
409,2022-01-14:01,21,10,0.018,0.019,0.019,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-14,01,2022-01-14
410,2022-01-13:24,28,10,0.012,0.028,0.028,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,24,2022-01-13
411,2022-01-13:23,34,10,0.017,0.022,0.022,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,23,2022-01-13
412,2022-01-13:22,34,8,0.021,0.018,0.018,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,22,2022-01-13
413,2022-01-13:21,33,6,0.02,0.02,0.020,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,21,2022-01-13
414,2022-01-13:20,34,5,0.021,0.021,0.021,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,20,2022-01-13
415,2022-01-13:19,29,4,0.017,0.026,0.026,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,19,2022-01-13
416,2022-01-13:18,30,6,0.021,0.022,0.022,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,18,2022-01-13
417,2022-01-13:17,36,8,0.025,0.018,0.018,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,17,2022-01-13
418,2022-01-13:16,32,9,0.027,0.014,0.014,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,16,2022-01-13
419,2022-01-13:15,36,10,0.029,0.013,0.013,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,15,2022-01-13
420,2022-01-13:14,38,12,0.03,0.012,0.012,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,14,2022-01-13
421,2022-01-13:13,35,15,0.03,0.012,0.012,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,13,2022-01-13
422,2022-01-13:12,35,16,0.028,0.014,0.014,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,12,2022-01-13
423,2022-01-13:11,31,16,0.024,0.02,0.020,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,11,2022-01-13
424,2022-01-13:10,31,15,0.022,0.017,0.017,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,10,2022-01-13
425,2022-01-13:09,28,16,0.016,0.025,0.025,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,09,2022-01-13
426,2022-01-13:08,33,16,0.016,0.025,0.025,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,08,2022-01-13
427,2022-01-13:07,29,13,0.018,0.023,0.023,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,07,2022-01-13
428,2022-01-13:06,24,12,0.024,0.016,0.016,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,06,2022-01-13
429,2022-01-13:05,22,11,0.026,0.015,0.015,0.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,05,2022-01-13
430,2022-01-13:04,22,11,0.028,0.013,0.013,0.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,04,2022-01-13
431,2022-01-13:03,24,10,0.027,0.014,0.014,0.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,03,2022-01-13
432,2022-01-13:02,26,10,0.024,0.018,0.018,0.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,02,2022-01-13
433,2022-01-13:01,26,11,0.005,0.042,0.042,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-13,01,2022-01-13
434,2022-01-12:24,26,11,0.005,0.043,0.043,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,24,2022-01-12
435,2022-01-12:23,26,12,0.003,0.047,0.047,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,23,2022-01-12
436,2022-01-12:22,29,13,0.007,0.043,0.043,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,22,2022-01-12
437,2022-01-12:21,30,15,0.007,0.046,0.046,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,21,2022-01-12
438,2022-01-12:20,32,15,0.004,0.049,0.049,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,20,2022-01-12
439,2022-01-12:19,36,14,0.008,0.046,0.046,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,19,2022-01-12
440,2022-01-12:18,34,13,0.014,0.037,0.037,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,18,2022-01-12
441,2022-01-12:17,31,14,0.022,0.027,0.027,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,17,2022-01-12
442,2022-01-12:16,24,16,0.029,0.018,0.018,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,16,2022-01-12
443,2022-01-12:15,27,17,0.027,0.02,0.020,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,15,2022-01-12
444,2022-01-12:14,31,18,0.022,0.027,0.027,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,14,2022-01-12
445,2022-01-12:13,27,20,0.021,0.026,0.026,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,13,2022-01-12
446,2022-01-12:12,28,22,0.018,0.026,0.026,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,12,2022-01-12
447,2022-01-12:11,29,21,0.015,0.03,0.030,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,11,2022-01-12
448,2022-01-12:10,31,18,0.007,0.036,0.036,0.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,10,2022-01-12
449,2022-01-12:09,32,15,0.003,0.043,0.043,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,09,2022-01-12
450,2022-01-12:08,31,14,0.002,0.044,0.044,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,08,2022-01-12
451,2022-01-12:07,27,14,0.002,0.038,0.038,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,07,2022-01-12
452,2022-01-12:06,25,13,0.007,0.031,0.031,0.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,06,2022-01-12
453,2022-01-12:05,28,12,0.021,0.013,0.013,0.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,05,2022-01-12
454,2022-01-12:04,29,12,0.019,0.016,0.016,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,04,2022-01-12
455,2022-01-12:03,29,9,0.02,0.015,0.015,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,03,2022-01-12
456,2022-01-12:02,30,7,0.023,0.012,0.012,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,02,2022-01-12
457,2022-01-12:01,28,10,0.019,0.018,0.018,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-12,01,2022-01-12
458,2022-01-11:24,27,12,0.021,0.016,0.016,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,24,2022-01-11
459,2022-01-11:23,26,11,0.023,0.014,0.014,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,23,2022-01-11
460,2022-01-11:22,24,10,0.023,0.015,0.015,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,22,2022-01-11
461,2022-01-11:21,22,8,0.021,0.02,0.020,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,21,2022-01-11
462,2022-01-11:20,24,9,0.016,0.028,0.028,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,20,2022-01-11
463,2022-01-11:19,25,9,0.012,0.035,0.035,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,19,2022-01-11
464,2022-01-11:18,28,10,0.019,0.026,0.026,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,18,2022-01-11
465,2022-01-11:17,30,11,0.024,0.021,0.021,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,17,2022-01-11
466,2022-01-11:16,25,11,0.026,0.018,0.018,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,16,2022-01-11
467,2022-01-11:15,27,12,0.028,0.016,0.016,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,15,2022-01-11
468,2022-01-11:14,24,12,0.026,0.018,0.018,0.3,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,14,2022-01-11
469,2022-01-11:13,26,13,0.024,0.02,0.020,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,13,2022-01-11
470,2022-01-11:12,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,12,2022-01-11
471,2022-01-11:11,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,11,2022-01-11
472,2022-01-11:10,20,14,0.016,0.022,0.022,0.4,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,10,2022-01-11
473,2022-01-11:09,26,15,0.012,0.026,0.026,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,09,2022-01-11
474,2022-01-11:08,30,18,0.011,0.027,0.027,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,08,2022-01-11
475,2022-01-11:07,31,20,0.015,0.024,0.024,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,07,2022-01-11
476,2022-01-11:06,34,26,0.021,0.019,0.019,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,06,2022-01-11
477,2022-01-11:05,50,33,0.024,0.016,0.016,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,05,2022-01-11
478,2022-01-11:04,58,37,0.027,0.015,0.015,0.7,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,04,2022-01-11
479,2022-01-11:03,63,35,0.027,0.018,0.018,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,03,2022-01-11
480,2022-01-11:02,52,32,0.026,0.02,0.020,1.0,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,02,2022-01-11
481,2022-01-11:01,35,29,0.026,0.021,0.021,0.8,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11,01,2022-01-11
482,2022-01-10:24,29,28,0.022,0.027,0.027,0.6,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,24,2022-01-10
483,2022-01-10:23,24,0,0.019,0.037,0.037,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,23,2022-01-10
484,2022-01-10:22,35,0,0.016,0.043,0.043,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,22,2022-01-10
485,2022-01-10:21,76,61,0.021,0.038,0.038,0.5,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,21,2022-01-10
486,2022-01-10:20,103,69,0.003,0.065,0.065,0.9,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,20,2022-01-10
487,2022-01-10:19,81,63,0.002,0.068,0.068,1.0,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,19,2022-01-10
488,2022-01-10:18,63,59,0.004,0.064,0.064,0.9,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,18,2022-01-10
489,2022-01-10:17,80,63,0.013,0.051,0.051,0.8,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,17,2022-01-10
490,2022-01-10:16,103,71,0.02,0.047,0.047,0.7,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,16,2022-01-10
491,2022-01-10:15,90,73,0.015,0.062,0.062,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,15,2022-01-10
492,2022-01-10:14,90,82,0.017,0.05,0.050,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,14,2022-01-10
493,2022-01-10:13,108,94,0.014,0.054,0.054,0.9,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,13,2022-01-10
494,2022-01-10:12,116,96,0.012,0.064,0.064,1.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,12,2022-01-10
495,2022-01-10:11,116,86,0.004,0.083,0.083,1.5,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,11,2022-01-10
496,2022-01-10:10,110,81,0.003,0.082,0.082,1.6,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,10,2022-01-10
497,2022-01-10:09,102,79,0.002,0.079,0.079,1.4,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,09,2022-01-10
498,2022-01-10:08,106,78,0.002,0.086,0.086,1.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,08,2022-01-10
499,2022-01-10:07,108,77,0.002,0.075,0.075,1.3,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,07,2022-01-10
500,2022-01-10:06,107,75,0.002,0.062,0.062,1.2,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,06,2022-01-10
501,2022-01-10:05,100,77,0.002,0.058,0.058,1.2,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,05,2022-01-10
502,2022-01-10:04,101,78,0.002,0.056,0.056,1.1,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,04,2022-01-10
503,2022-01-10:03,103,78,0.002,0.052,0.052,1.0,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,03,2022-01-10
504,2022-01-10:02,108,81,0.002,0.056,0.056,1.0,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,02,2022-01-10
505,2022-01-10:01,108,83,0.002,0.062,0.062,1.2,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10,01,2022-01-10
506,2022-01-09:24,104,84,0.002,0.066,0.066,1.2,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,24,2022-01-09
507,2022-01-09:23,106,86,0.002,0.069,0.069,1.2,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,23,2022-01-09
508,2022-01-09:22,114,84,0.002,0.071,0.071,1.2,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,22,2022-01-09
509,2022-01-09:21,109,82,0.002,0.074,0.074,1.2,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,21,2022-01-09
510,2022-01-09:20,104,84,0.011,0.053,0.053,1.0,좋음,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,20,2022-01-09
511,2022-01-09:19,108,87,0.022,0.04,0.040,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,19,2022-01-09
512,2022-01-09:18,125,91,0.024,0.041,0.041,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,18,2022-01-09
513,2022-01-09:17,115,92,0.031,0.037,0.037,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,17,2022-01-09
514,2022-01-09:16,113,94,0.036,0.029,0.029,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,16,2022-01-09
515,2022-01-09:15,116,95,0.036,0.026,0.026,1.0,좋음,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09,15,2022-01-09
