Unnamed: 0,Program,Genre,Number of viewers,Audience share (%),Start time,Broadcasting date
,Hiraf,Capsule,9896,17.0,08:35:07,2021-12-26
,Quiz Quran,Religieux,10389,12.0,19:41:55,2022-01-23
,Amnir,documentaires,10401,34.0,14:04:32,2021-06-12
,Hiraf,Capsule,9837,12.0,10:27:13,2022-11-12
,Mina alassima,Politique,8936,36.0,02:41:39,2021-06-22
,Aljamal bima hamal,Culturel,8507,18.0,16:14:50,2021-08-13
,samar albidan,Music,10309,17.0,20:03:09,2021-09-25
,Assrisser Dahbo,Series,8453,36.0,06:11:20,2022-09-23
,Makam mina tarab hassani,Music,10068,12.0,10:36:20,2021-09-17
,layali lafrig,Culturel,10350,33.0,10:24:14,2022-11-26
,Quiz Quran,Religieux,9826,18.0,20:38:31,2022-12-09
,Maa Naha,Culturel,9108,28.0,16:06:00,2022-09-30
,Hiraf,Capsule,8375,26.0,11:49:28,2022-06-15
,Quiz Quran,Religieux,10060,38.0,08:07:06,2022-09-12
,Maa Naha,Culturel,9804,26.0,20:11:39,2021-03-21
,Hiraf,Capsule,9376,30.0,20:33:31,2021-10-04
,Midadou chouaara,Culturel,9428,11.0,08:57:44,2022-11-16
,Fada Ryadi,Sport,9568,16.0,14:21:05,2023-01-05
,Journal Télévisé,Info,9967,36.0,16:38:28,2022-03-29
,Quiz Quran,Religieux,9533,16.0,09:55:00,2021-12-04
,Maa Naha,Culturel,9602,26.0,12:14:20,2022-01-05
,Hiraf,Capsule,10079,12.0,04:11:04,2022-08-24
,Tarab,Music,9801,12.0,19:00:09,2021-06-16
,Nabdou Al Moujtamaa,Culturel,10209,22.0,08:24:44,2021-03-01
,Journal Télévisé,Info,8849,14.0,15:53:03,2021-03-12
,Agenda,Info,9660,10.0,14:24:26,2023-03-10
,Mina Dakira sahraouya,Culturel,8351,12.0,07:27:58,2023-03-16
,Mara oa Al Hayat,Culturel,9462,12.0,18:23:47,2023-02-20
,Journal Télévisé,Info,8659,38.0,18:35:02,2022-12-17
,Mina Dakira sahraouya,Culturel,9930,11.0,09:33:56,2021-03-03
,Amnir,documentaires,10174,11.0,09:25:26,2021-06-18
,Kadaya ramadaniya,Religieux,10234,10.0,03:38:41,2022-03-05
,Hiraf,Capsule,8342,17.0,16:01:39,2021-08-08
,Konoz mina sahrae,Culturel,8796,30.0,17:41:10,2021-11-11
,Sahil aljanoubi,Culturel,8701,18.0,19:38:06,2022-12-22
,Maa Nass,Politique,9616,31.0,05:27:46,2023-01-07
,Mina alassima,Politique,10186,16.0,16:30:33,2021-05-25
,Aljamal bima hamal,Culturel,9938,30.0,15:21:00,2022-11-08
,samar albidan,Music,9407,37.0,06:56:07,2021-05-01
,Assrisser Dahbo,Series,8836,18.0,06:29:26,2023-01-27
,Makam mina tarab hassani,Music,8746,21.0,08:33:20,2021-05-09
,layali lafrig,Culturel,9812,19.0,08:53:40,2022-07-22
,Quiz Quran,Religieux,9695,19.0,07:44:40,2021-05-14
,Maa Naha,Culturel,10139,36.0,16:32:30,2021-07-09
,Hiraf,Capsule,8973,39.0,20:26:37,2021-03-20
,Quiz Quran,Religieux,8455,31.0,12:15:58,2021-05-11
,Maa Naha,Culturel,10100,13.0,13:34:35,2022-08-13
,Hiraf,Capsule,9585,29.0,02:51:42,2021-12-28
,Midadou chouaara,Culturel,10021,16.0,12:38:36,2023-01-16
,Fada Ryadi,Sport,9350,30.0,06:32:37,2021-04-12
,Journal Télévisé,Info,9253,17.0,11:55:30,2022-03-27
,Agenda,Info,9323,28.0,04:40:21,2021-05-08
,Hiraf,Capsule,10296,25.0,09:13:40,2022-12-04
,Midadou chouaara,Culturel,10332,16.0,11:04:54,2021-03-26
,Fada Ryadi,Sport,9765,14.0,04:41:42,2022-08-10
,Journal Télévisé,Info,9056,24.0,12:15:13,2021-03-06
,Agenda,Info,9720,38.0,20:22:08,2022-03-10
,Sahafatou Al ousbouaa,Info,9658,21.0,04:51:07,2022-11-23
,Touratak Lak,Culturel,8501,37.0,13:26:21,2021-06-18
,Tarab,Music,9597,12.0,16:28:01,2022-08-12
,Nabdou Al Moujtamaa,Culturel,9842,15.0,12:56:19,2022-12-26
,Journal Télévisé,Info,9154,25.0,04:29:28,2022-02-27
,Agenda,Info,10400,28.0,09:36:35,2021-07-27
,Mina Dakira sahraouya,Culturel,9400,28.0,04:45:47,2022-02-27
,Mara oa Al Hayat,Culturel,8650,19.0,04:09:43,2022-10-18
,Journal Télévisé,Info,9488,13.0,16:27:45,2022-06-10
,Mina Dakira sahraouya,Culturel,9200,29.0,10:36:04,2022-06-06
,Amnir,documentaires,8548,10.0,15:12:34,2023-03-16
,Kadaya ramadaniya,Religieux,8511,23.0,06:09:43,2021-08-25
,Hiraf,Capsule,9560,24.0,02:30:35,2021-11-17
,Quiz Quran,Religieux,9759,17.0,10:51:39,2021-11-23
,Maa Naha,Culturel,9436,14.0,15:58:35,2022-10-26
,Hiraf,Capsule,8798,24.0,02:11:33,2021-08-07
,Mina alassima,Politique,8561,12.0,05:56:35,2021-12-30
,Aljamal bima hamal,Culturel,9965,39.0,06:27:11,2022-12-03
,samar albidan,Music,8896,30.0,09:23:19,2022-02-19
,Assrisser Dahbo,Series,8403,29.0,10:31:48,2021-10-03
,Makam mina tarab hassani,Music,10229,19.0,02:53:07,2022-11-26
,layali lafrig,Culturel,8397,37.0,09:51:19,2022-10-26
,Quiz Quran,Religieux,8863,13.0,17:11:15,2021-06-15
,Maa Naha,Culturel,8666,21.0,15:32:45,2022-01-20
,Hiraf,Capsule,10016,34.0,08:06:50,2022-12-22
,Quiz Quran,Religieux,8603,12.0,20:46:53,2021-03-01
,Maa Naha,Culturel,9679,10.0,06:54:51,2021-03-14
,Hiraf,Capsule,8914,12.0,13:56:07,2022-03-17
,Midadou chouaara,Culturel,10158,31.0,09:25:55,2021-12-20
,Fada Ryadi,Sport,8653,10.0,03:35:46,2021-10-17
,Journal Télévisé,Info,8918,33.0,06:34:12,2023-01-13
,Agenda,Info,9944,29.0,16:17:17,2022-01-24
,Sahafatou Al ousbouaa,Info,9372,23.0,04:43:37,2022-09-09
,Touratak Lak,Culturel,9421,29.0,15:56:56,2021-05-25
,Tarab,Music,8428,20.0,19:47:12,2022-07-22
,Nabdou Al Moujtamaa,Culturel,9999,21.0,06:52:00,2021-12-15
,Journal Télévisé,Info,9217,23.0,03:03:01,2021-09-25
,Agenda,Info,8601,19.0,06:27:22,2021-09-30
,Mina Dakira sahraouya,Culturel,9683,37.0,10:25:09,2021-12-25
,Mara oa Al Hayat,Culturel,8771,39.0,16:56:22,2022-07-07
,Journal Télévisé,Info,10344,21.0,19:53:09,2022-04-27
,Mina Dakira sahraouya,Culturel,9227,23.0,11:10:43,2022-02-04
,Amnir,documentaires,9019,25.0,03:15:20,2021-10-04
,Kadaya ramadaniya,Religieux,10182,20.0,04:38:20,2022-04-15
,Hiraf,Capsule,8601,15.0,14:01:54,2022-01-25
,Konoz mina sahrae,Culturel,10177,19.0,06:59:25,2022-03-18
,Sahil aljanoubi,Culturel,9440,10.0,02:38:32,2022-01-06
,Quiz Quran,Religieux,8910,34.0,04:38:28,2021-08-28
,Maa Naha,Culturel,9484,20.0,14:21:12,2021-09-14
,Hiraf,Capsule,8490,10.0,19:09:18,2022-12-01
,samar albidan,Music,10467,27.0,04:54:56,2021-09-27
,Assrisser Dahbo,Series,9094,27.0,12:56:09,2022-11-13
,Makam mina tarab hassani,Music,10414,22.0,12:07:32,2022-07-01
,layali lafrig,Culturel,10443,28.0,04:24:47,2021-05-29
,bissmilahi lahi namdeh,Culturel,8867,22.0,16:57:29,2022-03-29
,Quiz Quran,Religieux,8486,18.0,03:45:09,2021-05-13
,Maa Naha,Culturel,10044,43.0,07:26:49,2022-05-30
,Amnir,documentaires,9409,28.0,12:40:28,2021-11-21
,Maa Naha,Culturel,9778,46.0,15:27:02,2021-11-13
,Mahattat,documentaires,9483,59.0,13:48:19,2021-03-29
,Aljamal bima hamal,Culturel,10413,15.0,05:49:49,2021-07-30
,samar albidan,Music,9569,19.0,15:50:14,2021-08-12
,Assrisser Dahbo,Series,9608,23.0,11:35:03,2022-09-20
,Makam mina tarab hassani,Music,10080,30.0,04:23:57,2021-10-06
,layali lafrig,Culturel,8508,41.0,14:39:49,2021-06-05
,Quiz Quran,Religieux,9628,44.0,14:43:46,2021-09-01
,Maa Naha,Culturel,9804,40.0,16:11:20,2023-02-06
,Hiraf,Capsule,10009,14.0,02:58:38,2021-10-22
,Quiz Quran,Religieux,9372,39.0,20:55:12,2022-04-23
,Maa Naha,Culturel,9895,59.0,03:39:22,2022-01-05
,Hiraf,Capsule,8470,13.0,04:39:55,2021-03-29
,Midadou chouaara,Culturel,8438,24.0,14:44:31,2021-03-26
,Fada Ryadi,Sport,8410,40.0,08:39:35,2022-05-20
,Journal Télévisé,Info,8843,38.0,10:00:03,2021-11-19
,Agenda,Info,9184,14.0,15:43:25,2021-10-20
,Sahafatou Al ousbouaa,Info,9675,31.0,16:39:30,2021-09-05
,Touratak Lak,Culturel,9554,49.0,19:09:04,2022-06-20
,Tarab,Music,10470,16.0,08:16:53,2022-06-18
,Nabdou Al Moujtamaa,Culturel,10178,49.0,08:20:31,2021-04-02
,Journal Télévisé,Info,8435,51.0,14:02:47,2023-01-15
,Agenda,Info,8419,49.0,04:53:32,2021-11-24
,Mahadra,Religieux,10292,37.0,12:46:49,2022-04-04
,Midadou chouaara,Culturel,9987,59.0,07:48:59,2022-10-23
,Fada Ryadi,Sport,9765,51.0,19:53:58,2021-06-14
,Journal Télévisé,Info,9732,18.0,11:07:33,2022-05-05
,Quiz Quran,Religieux,9403,41.0,19:50:13,2023-03-13
,Maa Naha,Culturel,10160,35.0,08:02:32,2021-11-14
,Hiraf,Capsule,8511,55.0,19:49:45,2021-10-11
,Sahafatou Al ousbouaa,Info,10089,19.0,05:43:34,2021-04-07
,Touratak Lak,Culturel,8375,36.0,16:51:37,2021-12-20
,Tarab,Music,8471,21.0,20:02:35,2022-03-24
,Nabdou Al Moujtamaa,Culturel,8697,33.0,16:04:50,2022-09-02
,Journal Télévisé,Info,9470,58.0,04:42:56,2022-03-24
,Agenda,Info,8650,50.0,09:45:30,2022-11-07
,Mina Dakira sahraouya,Culturel,9746,37.0,04:51:03,2021-11-08
,Mara oa Al Hayat,Culturel,10147,39.0,07:59:36,2023-01-08
,Journal Télévisé,Info,9557,56.0,10:33:51,2022-11-12
,Nabdou Al Moujtamaa,Culturel,10124,39.0,07:09:05,2023-03-19
,Journal Télévisé,Info,10086,22.0,07:16:13,2022-08-05
,Agenda,Info,8337,15.0,02:13:44,2022-02-17
,Mina Dakira sahraouya,Culturel,9824,42.0,14:43:04,2022-10-22
,Mara oa Al Hayat,Culturel,9650,18.0,09:49:24,2022-06-15
,Journal Télévisé,Info,9206,30.0,11:44:28,2021-09-01
,Mina Dakira sahraouya,Culturel,9228,19.0,19:28:25,2021-09-18
,Amnir,documentaires,10038,43.0,05:43:57,2022-11-22
,Kadaya ramadaniya,Religieux,10012,51.0,09:21:53,2022-04-08
,Hiraf,Capsule,9042,28.0,13:34:54,2022-08-16
,Konoz mina sahrae,Culturel,8721,59.0,19:23:14,2022-07-01
,Quiz Quran,Religieux,10261,25.0,20:52:33,2022-05-01
,Maa Naha,Culturel,10466,43.0,02:49:57,2023-03-24
,Hiraf,Capsule,9204,25.0,20:23:48,2023-01-12
,Aljamal bima hamal,Culturel,10315,50.0,15:36:51,2021-09-30
,samar albidan,Music,8738,44.0,18:49:44,2023-02-12
,Assrisser Dahbo,Series,8480,27.0,18:18:44,2022-04-21
,Makam mina tarab hassani,Music,9404,49.0,04:08:39,2021-10-22
,layali lafrig,Culturel,8736,11.0,12:11:30,2022-12-08
,bissmilahi lahi namdeh,Culturel,9421,40.0,07:40:42,2022-03-18
,alfich,Culturel,9268,32.0,11:36:18,2022-12-10
,sibak kawafi,Culturel,9266,59.0,15:33:00,2022-04-11
,Quiz Quran,Religieux,9777,20.0,09:11:28,2021-12-09
,Maa Naha,Culturel,10456,30.0,08:05:58,2022-08-14
,Midadou chouaara,Culturel,8347,36.0,08:15:05,2022-08-17
,Fada Ryadi,Sport,8832,52.0,07:50:07,2022-04-21
,Journal Télévisé,Info,8442,56.0,16:56:41,2022-10-18
,Quiz Quran,Religieux,8715,54.0,03:53:18,2021-11-19
,Maa Naha,Culturel,8672,38.0,18:45:18,2022-10-22
,Hiraf,Capsule,9658,19.0,07:46:49,2022-02-01
,Tarab,Music,9599,55.0,13:55:38,2021-09-04
,Nabdou Al Moujtamaa,Culturel,9921,16.0,13:49:48,2023-02-25
,Journal Télévisé,Info,8934,42.0,04:19:03,2022-01-21
,Agenda,Info,8940,48.0,10:20:52,2021-05-17
,Mina Dakira sahraouya,Culturel,8772,26.0,08:25:53,2022-10-07
,Quiz Quran,Religieux,8793,12.0,17:08:31,2021-11-04
,Maa Naha,Culturel,10195,51.0,11:41:48,2022-05-08
,Hiraf,Capsule,9238,57.0,03:06:05,2021-07-22
,Amnir,documentaires,10152,39.0,14:22:22,2022-11-24
,alfich,Culturel,8764,12.0,02:55:56,2022-07-07
,sibak kawafi,Culturel,9492,36.0,20:20:21,2023-02-21
,Quiz Quran,Religieux,9257,39.0,18:02:53,2022-10-29
,Maa Naha,Culturel,9179,50.0,20:27:34,2022-09-01
,Hiraf,Capsule,9747,43.0,14:12:54,2023-02-24
,Midadou chouaara,Culturel,8912,29.0,05:06:29,2022-01-25
,Fada Ryadi,Sport,9067,32.0,08:44:33,2022-05-11
,Journal Télévisé,Info,8932,52.0,04:32:30,2022-08-06
,Agenda,Info,9842,35.0,16:42:42,2022-11-15
,Sahafatou Al ousbouaa,Info,9643,16.0,11:44:07,2022-04-01
,Touratak Lak,Culturel,8918,35.0,07:59:50,2021-08-22
,Tarab,Music,9738,39.0,11:53:20,2021-10-11
,Nabdou Al Moujtamaa,Culturel,9428,57.0,11:02:04,2022-07-06
,Journal Télévisé,Info,8482,26.0,14:46:21,2022-03-07
,Agenda,Info,9693,54.0,09:07:48,2023-03-17
,Makam mina tarab hassani,Music,8395,57.0,19:51:37,2023-01-31
,layali lafrig,Culturel,10404,41.0,11:46:23,2023-03-30
,Quiz Quran,Religieux,8752,22.0,17:16:58,2022-10-29
,Maa Naha,Culturel,10294,55.0,20:01:59,2023-03-31
,Hiraf,Capsule,10349,31.0,10:44:36,2023-02-14
,Quiz Quran,Religieux,8611,17.0,10:36:35,2022-03-25
,Maa Naha,Culturel,9846,15.0,07:06:30,2021-03-03
,Hiraf,Capsule,8763,32.0,02:14:04,2021-08-18
,Midadou chouaara,Culturel,10111,22.0,16:24:53,2023-01-13
,Fada Ryadi,Sport,8954,48.0,17:42:58,2022-05-16
,Journal Télévisé,Info,9356,46.0,13:24:31,2022-06-08
,Agenda,Info,8876,46.0,03:52:29,2022-11-12
,Sahafatou Al ousbouaa,Info,9007,26.0,15:13:14,2022-08-06
,Amnir,documentaires,9329,54.0,10:30:23,2021-04-06
,Tarab,Music,8732,57.0,03:53:38,2021-04-27
,Nabdou Al Moujtamaa,Culturel,8489,37.0,12:11:59,2021-06-19
,Journal Télévisé,Info,9613,21.0,19:03:34,2022-09-21
,Agenda,Info,9942,17.0,03:50:20,2022-10-08
,Mina Dakira sahraouya,Culturel,10042,52.0,14:13:29,2021-06-17
,Mara oa Al Hayat,Culturel,10133,15.0,20:53:50,2021-11-08
,Journal Télévisé,Info,9373,28.0,08:14:40,2023-01-04
,Mina Dakira sahraouya,Culturel,10190,21.0,08:41:53,2021-08-11
,Amnir,documentaires,8804,31.0,05:26:03,2022-08-11
,Kadaya ramadaniya,Religieux,9077,42.0,09:30:35,2022-07-09
,Hiraf,Capsule,9603,43.0,10:07:45,2021-04-07
,Konoz mina sahrae,Culturel,9325,29.0,11:22:48,2023-01-24
,Sahil aljanoubi,Culturel,9773,46.0,14:32:39,2022-08-03
,Maa Nass,Politique,9863,21.0,18:23:55,2021-07-19
,Mina alassima,Politique,8764,14.0,03:26:15,2021-08-14
,Aljamal bima hamal,Culturel,9576,21.0,20:42:04,2022-06-29
,samar albidan,Music,9393,43.0,18:02:16,2022-07-26
,Assrisser Dahbo,Series,8557,46.0,14:50:15,2021-10-09
,Makam mina tarab hassani,Music,9115,27.0,07:57:13,2021-10-09
,layali lafrig,Culturel,8896,53.0,14:05:10,2022-03-18
,Quiz Quran,Religieux,8779,13.0,04:54:49,2022-12-22
,Maa Naha,Culturel,10265,11.0,16:23:47,2023-02-07
,Hiraf,Capsule,9098,58.0,14:22:17,2021-12-08
,Quiz Quran,Religieux,9022,38.0,10:21:01,2022-06-24
,Maa Naha,Culturel,8656,45.0,13:04:48,2021-07-03
,Hiraf,Capsule,9947,29.0,08:33:09,2023-03-25
,Midadou chouaara,Culturel,8664,25.0,09:38:11,2022-10-25
,Fada Ryadi,Sport,8863,56.0,20:23:52,2022-04-04
,Journal Télévisé,Info,10367,33.0,18:17:07,2022-12-09
,Agenda,Info,9544,20.0,13:53:40,2021-06-06
,Sahafatou Al ousbouaa,Info,9697,27.0,18:06:25,2022-02-21
,Touratak Lak,Culturel,8917,16.0,13:01:48,2022-03-16
,Tarab,Music,9348,44.0,17:19:51,2021-04-14
,Nabdou Al Moujtamaa,Culturel,10438,50.0,13:29:36,2022-01-20
,Journal Télévisé,Info,9148,12.0,14:16:39,2022-02-20
,Agenda,Info,10101,22.0,18:03:44,2021-11-05
,Mina Dakira sahraouya,Culturel,9242,21.0,02:45:29,2022-11-09
,Mara oa Al Hayat,Culturel,8514,16.0,09:24:11,2022-06-22
,Journal Télévisé,Info,8936,41.0,10:42:42,2022-02-26
,Mina Dakira sahraouya,Culturel,8416,37.0,07:46:39,2022-05-24
,Amnir,documentaires,9729,25.0,13:08:21,2021-11-16
,Kadaya ramadaniya,Religieux,9899,36.0,09:56:11,2021-06-14
,Hiraf,Capsule,8704,45.0,13:47:27,2022-09-27
,Quiz Quran,Religieux,8448,40.0,12:22:21,2023-01-03
,Maa Naha,Culturel,10340,15.0,10:57:53,2022-11-30
,Hiraf,Capsule,10421,30.0,20:11:24,2022-05-29
,Mina alassima,Politique,8627,11.0,19:46:26,2022-06-01
,Aljamal bima hamal,Culturel,9815,49.0,12:01:56,2022-04-16
,samar albidan,Music,9203,36.0,02:53:46,2023-01-05
,Assrisser Dahbo,Series,8541,25.0,13:39:13,2021-07-20
,Makam mina tarab hassani,Music,9858,29.0,18:18:53,2021-04-15
,layali lafrig,Culturel,9321,17.0,17:04:59,2023-01-20
,bissmilahi lahi namdeh,Culturel,10301,54.0,20:08:23,2021-03-15
,Quiz Quran,Religieux,8687,11.0,13:24:38,2021-03-09
,Maa Naha,Culturel,9647,34.0,19:55:46,2023-03-19
,Hiraf,Capsule,9156,58.0,05:28:01,2022-10-24
,Maa Naha,Culturel,8511,41.0,09:31:55,2022-08-03
,Hiraf,Capsule,10306,53.0,13:27:47,2021-09-28
,Midadou chouaara,Culturel,9853,12.0,19:48:58,2022-05-05
,Fada Ryadi,Sport,8789,27.0,14:50:32,2021-10-19
,Journal Télévisé,Info,10145,55.0,07:50:17,2021-04-27
,Agenda,Info,9616,16.0,03:49:29,2022-06-08
,Sahafatou Al ousbouaa,Info,8338,53.0,12:48:25,2021-06-27
,Touratak Lak,Culturel,8994,56.0,02:59:53,2023-03-03
,Tarab,Music,9773,25.0,12:01:55,2021-09-10
,Nabdou Al Moujtamaa,Culturel,10074,53.0,10:28:53,2021-10-28
,Journal Télévisé,Info,9352,14.0,10:01:14,2022-10-01
,Agenda,Info,8767,51.0,18:09:23,2022-08-25
,Mina Dakira sahraouya,Culturel,9532,29.0,09:03:38,2022-02-07
,Mara oa Al Hayat,Culturel,9916,37.0,18:10:00,2022-04-17
,Journal Télévisé,Info,9734,42.0,12:06:50,2021-11-10
,Mina Dakira sahraouya,Culturel,10152,18.0,13:28:47,2021-07-01
,Amnir,documentaires,9954,25.0,15:10:11,2022-10-24
,Kadaya ramadaniya,Religieux,9075,53.0,03:48:56,2021-03-10
,Quiz Quran,Religieux,8477,55.0,05:20:36,2022-08-16
,Maa Naha,Culturel,9382,37.0,03:35:26,2021-04-22
,Hiraf,Capsule,9576,43.0,18:52:58,2022-07-29
,Maa Nass,Politique,8458,26.0,17:12:35,2023-03-09
,Mina alassima,Politique,8408,55.0,17:16:28,2022-05-17
,Aljamal bima hamal,Culturel,9696,26.0,14:22:55,2021-10-27
,samar albidan,Music,10324,55.0,18:50:58,2022-10-13
,Assrisser Dahbo,Series,8892,52.0,03:33:58,2021-03-08
,Makam mina tarab hassani,Music,9925,54.0,15:22:49,2021-07-30
,layali lafrig,Culturel,8710,49.0,20:26:22,2022-07-02
,Quiz Quran,Religieux,10415,58.0,16:17:21,2022-05-09
,Maa Naha,Culturel,9510,27.0,17:23:43,2022-10-09
,Hiraf,Capsule,9340,50.0,05:34:12,2021-06-26
,Quiz Quran,Religieux,8794,16.0,17:09:24,2021-10-29
,Maa Naha,Culturel,10204,42.0,13:54:23,2023-03-09
,Hiraf,Capsule,8709,55.0,15:55:45,2021-10-20
,Midadou chouaara,Culturel,8742,42.0,20:01:50,2022-09-11
,Fada Ryadi,Sport,9937,20.0,05:17:03,2022-09-18
,Journal Télévisé,Info,10047,33.0,19:46:03,2022-09-15
,Agenda,Info,9468,24.0,03:50:35,2021-12-31
,Hiraf,Capsule,9033,53.0,12:07:44,2022-09-25
,Midadou chouaara,Culturel,8466,35.0,04:15:19,2023-02-22
,Fada Ryadi,Sport,9821,54.0,09:22:44,2021-06-16
,Journal Télévisé,Info,9172,16.0,18:21:34,2023-01-14
,Agenda,Info,10068,32.0,16:57:34,2021-09-23
,Sahafatou Al ousbouaa,Info,8495,11.0,14:12:43,2022-02-18
,Touratak Lak,Culturel,9804,23.0,13:03:20,2021-12-04
,Tarab,Music,8490,29.0,06:44:35,2021-10-26
,Nabdou Al Moujtamaa,Culturel,8339,42.0,16:02:55,2022-03-02
,Journal Télévisé,Info,9047,59.0,17:02:27,2022-04-07
,Agenda,Info,9329,24.0,03:46:02,2021-09-15
,Amnir,documentaires,8900,45.0,03:29:51,2021-06-12
,Mara oa Al Hayat,Culturel,8779,54.0,11:53:23,2021-03-15
,Journal Télévisé,Info,9849,54.0,03:24:41,2023-03-05
,Mina Dakira sahraouya,Culturel,10121,19.0,20:53:30,2021-12-19
,Amnir,documentaires,8584,19.0,05:36:22,2022-03-02
,Kadaya ramadaniya,Religieux,10153,14.0,17:29:28,2022-07-29
,Hiraf,Capsule,8804,27.0,14:29:35,2021-08-23
,Konoz mina sahrae,Culturel,9795,14.0,04:28:43,2022-12-05
,Sahil aljanoubi,Culturel,9644,42.0,07:54:33,2021-10-07
,Maa Nass,Politique,10072,20.0,06:47:38,2021-07-29
,Mina alassima,Politique,8420,32.0,10:47:25,2021-03-30
,Aljamal bima hamal,Culturel,8574,25.0,10:01:12,2021-06-03
,samar albidan,Music,9730,20.0,20:39:00,2022-03-01
,Assrisser Dahbo,Series,8892,53.0,14:51:53,2021-08-29
,Makam mina tarab hassani,Music,10187,46.0,12:32:47,2022-11-18
,layali lafrig,Culturel,9431,24.0,02:21:36,2021-11-26
,Quiz Quran,Religieux,8675,29.0,08:15:34,2021-09-30
,Maa Naha,Culturel,8465,27.0,12:54:28,2022-01-19
,Hiraf,Capsule,9418,32.0,18:40:23,2021-11-03
,Quiz Quran,Religieux,10436,54.0,12:14:54,2022-07-17
,Maa Naha,Culturel,8830,14.0,16:54:46,2022-10-12
,Hiraf,Capsule,9271,52.0,16:45:59,2022-10-04
,Midadou chouaara,Culturel,9572,41.0,18:44:03,2022-04-02
,Fada Ryadi,Sport,9427,20.0,04:53:53,2022-02-24
,Journal Télévisé,Info,8776,25.0,03:55:31,2022-09-06
,Agenda,Info,9541,27.0,20:38:55,2023-02-02
,Sahafatou Al ousbouaa,Info,10315,26.0,03:10:37,2021-07-31
,Touratak Lak,Culturel,8738,20.0,05:25:59,2021-11-16
,Tarab,Music,9415,34.0,16:16:13,2021-11-02
,Nabdou Al Moujtamaa,Culturel,9634,36.0,17:53:11,2022-08-28
,Journal Télévisé,Info,10339,36.0,13:52:36,2021-06-19
,Agenda,Info,9684,31.0,05:34:54,2022-08-17
,Mina Dakira sahraouya,Culturel,8456,34.0,08:42:02,2021-06-16
,Mara oa Al Hayat,Culturel,9050,34.0,20:54:21,2022-03-18
,Journal Télévisé,Info,9675,12.0,08:56:39,2022-03-08
,Mina Dakira sahraouya,Culturel,8796,20.0,03:04:37,2023-03-10
,Amnir,documentaires,9349,55.0,12:04:49,2022-04-23
,Kadaya ramadaniya,Religieux,9147,16.0,16:01:51,2022-05-23
,Hiraf,Capsule,8399,48.0,17:18:49,2023-01-29
,Quiz Quran,Religieux,9159,46.0,11:27:11,2023-01-21
,Maa Naha,Culturel,8330,23.0,15:45:27,2022-10-11
,Hiraf,Capsule,8937,31.0,11:40:08,2022-08-18
,Mina alassima,Politique,8738,50.0,13:57:51,2022-08-09
,Aljamal bima hamal,Culturel,9568,59.0,09:37:24,2021-11-10
,samar albidan,Music,8415,34.0,09:22:08,2022-02-28
,Assrisser Dahbo,Series,9553,58.0,08:10:03,2023-01-27
,Makam mina tarab hassani,Music,9738,28.0,12:44:18,2022-07-07
,layali lafrig,Culturel,9072,42.0,05:12:50,2022-08-27
,Quiz Quran,Religieux,8381,54.0,10:57:22,2021-03-28
,Maa Naha,Culturel,8975,20.0,09:01:14,2022-01-09
,Hiraf,Capsule,9550,40.0,04:48:39,2021-09-17
,Quiz Quran,Religieux,9745,23.0,13:04:51,2022-06-15
,Maa Naha,Culturel,9111,42.0,18:19:52,2021-12-19
,Mahattat,documentaires,9802,56.0,05:08:27,2021-03-11
,Aljamal bima hamal,Culturel,10052,57.0,19:39:06,2021-04-23
,samar albidan,Music,8899,24.0,12:41:17,2022-10-01
,Assrisser Dahbo,Series,9478,44.0,20:57:13,2021-03-20
,Makam mina tarab hassani,Music,8410,30.0,11:10:42,2022-11-04
,layali lafrig,Culturel,10162,50.0,18:15:05,2022-04-01
,bissmilahi lahi namdeh,Culturel,9757,40.0,14:21:47,2022-12-21
,Quiz Quran,Religieux,8648,16.0,18:26:27,2021-06-09
,Maa Naha,Culturel,9091,32.0,14:11:38,2022-10-08
,Hiraf,Capsule,9433,18.0,19:15:22,2022-05-24
,Maa Naha,Culturel,8441,29.0,05:32:57,2022-03-31
,Hiraf,Capsule,8652,34.0,18:53:40,2021-10-10
,Midadou chouaara,Culturel,10378,25.0,06:41:24,2021-07-18
,Fada Ryadi,Sport,9850,58.0,20:34:48,2021-12-06
,Journal Télévisé,Info,8447,20.0,20:19:01,2022-10-30
,Agenda,Info,9117,55.0,19:29:28,2021-09-09
,Sahafatou Al ousbouaa,Info,10080,23.0,04:31:34,2022-12-22
,Touratak Lak,Culturel,9403,30.0,04:50:32,2022-03-11
,Tarab,Music,8798,22.0,14:33:24,2022-11-30
,Nabdou Al Moujtamaa,Culturel,9488,51.0,05:37:06,2021-06-16
,Journal Télévisé,Info,9729,14.0,15:09:14,2022-10-14
,Agenda,Info,9167,24.0,04:01:02,2022-10-22
,Mahadra,Religieux,9957,21.0,09:36:39,2021-04-02
,Midadou chouaara,Culturel,8713,57.0,04:22:21,2022-12-31
,Fada Ryadi,Sport,10203,20.0,14:59:19,2022-02-11
,Journal Télévisé,Info,8537,32.0,17:22:46,2023-03-29
,Agenda,Info,8716,26.0,08:07:43,2021-03-24
,Sahafatou Al ousbouaa,Info,10172,37.0,10:35:53,2021-09-28
,Maa Naha,Culturel,8527,51.0,05:16:19,2021-05-31
,Hiraf,Capsule,8855,58.0,18:33:30,2021-08-16
,Midadou chouaara,Culturel,8513,36.0,11:12:47,2021-07-28
